tournament,fristPlayer,secondPlayer,headToHeadFirst,headToHeadSecond,resultFirst,resultSecond,date
Futures 2021,Freund S.,Igoshin A.,,,2,0,04/07/2021
Futures 2021,Llamas Ruiz P.,Kopp S.,,,2,0,04/07/2021
Futures 2021,Jubb P.,Connor P.,,,2,0,04/07/2021
Futures 2021,Roncalli S.,Tkemaladze Z.,,,2,0,04/07/2021
Futures 2021,Setkic A.,Vincent Ruggeri S.,,,2,1,04/07/2021
Futures 2021,Mukund S.,Stodder T.,,,2,0,04/07/2021
Futures 2021,Massara A.,Toledo Bague P.,,,2,1,04/07/2021
Futures 2021,Chepelev A.,Liutarevich I.,,,2,0,04/07/2021
Futures 2021,Mochizuki S.,Friberg K.,,,2,0,04/07/2021
Futures 2021,Vanshelboim E.,Zhukayev B.,,,2,0,04/07/2021
Futures 2021,Cobolli F.,Ovcharov A.,,,2,0,04/07/2021
Futures 2021,Erel Y.,Davydov I.,,,2,0,04/07/2021
Futures 2021,Zakharov A.,Tajima N.,,,2,1,04/07/2021
Futures 2021,Spec M.,Danilov S.,,,2,0,04/07/2021
Futures 2021,Galiev B.,Ozernoy D.,,,2,0,04/07/2021
Futures 2021,Prihodko O.,Vernier M.,,,2,0,04/07/2021
Futures 2021,Manafov V.,Khomich A.,,,2,0,04/07/2021
Futures 2021,Bertuccioli F.,Karimov D.,,,2,0,04/07/2021
Futures 2021,Tashbulatov D.,Whitehouse M.,,,2,0,04/07/2021
Futures 2021,Campo A.,Sabanin Y.,,,2,0,04/07/2021
Futures 2021,Klok D.,Orynbasar I.,,,2,0,04/07/2021
Futures 2021,Braynin A.,Ayap S.,,,2,0,04/07/2021
UK Pro Series,Hands T.,Weightman O.,,,2,0,04/07/2021
UK Pro Series,Houghton G.,Canter A.,,,2,0,04/07/2021
UK Pro Series,Harris B.,Findel-Hawkins J.,,,2,0,04/07/2021
UK Pro Series,Draper J.,Cash J.,,,2,0,04/07/2021
UK Pro Series,Matusevich A.,Paris J.,,,2,0,04/07/2021
UK Pro Series,Patten H.,Maxted L.,,,2,1,04/07/2021
UTR Pro Match Series,Shane R.,Sinha A.,,,2,1,04/07/2021
UTR Pro Match Series,Kessler M.,Vashist A.,,,2,1,04/07/2021
UTR Pro Match Series,Farren C.,Ribeiro Lago E.,,,2,0,04/07/2021
UTR Pro Match Series,Cid Subervi R.,Jachuck R.,,,2,1,04/07/2021
UTR Pro Match Series,King E.,Reese H.,,,2,0,04/07/2021
UTR Pro Match Series,Pannu K.,Krug C.,,,2,1,04/07/2021
UTR Pro Match Series,Krug J.,Griffith W.,,,2,0,04/07/2021
UTR Pro Match Series,Young G.,Byers L.,,,2,0,04/07/2021
UTR Pro Tennis Series 2,Rodriguez Rodriguez J.,Badon J.,,,2,1,04/07/2021
UTR Pro Tennis Series 2,Hernandez Serrano J.,Oppenheim N.,,,2,0,04/07/2021
UTR Pro Tennis Series 2,Doria L.,Van Orderlain D.,,,2,1,04/07/2021
UTR Pro Tennis Series 2,Panta J.,Carnevale-Miino T.,,,2,0,04/07/2021
UTR Pro Tennis Series 2,Evans G.,Adamson A.,,,2,0,04/07/2021
UTR Pro Tennis Series 2,Brymer G.,Graute C.,,,2,1,04/07/2021
UTR Pro Tennis Series 2,Leite W.,De Alencar M.,,,2,0,04/07/2021
UTR Pro Tennis Series 2,Patino L.,Gomez J.,,,2,0,04/07/2021
UTR Pro Tennis Series 5,Snitari I.,Thanos A.,,,2,1,04/07/2021
UTR Pro Tennis Series 5,Laurent T.,Nesterov P.,,,2,1,04/07/2021
UTR Pro Tennis Series 5,Donev G.,Milushev P.,,,2,0,04/07/2021
UTR Pro Tennis Series 5,De La Bassetiere C.,Milev Y.,,,2,1,04/07/2021
UTR Pro Tennis Series 5,Marie J.,Madarasz G.,,,2,1,04/07/2021
UTR Pro Tennis Series 5,Laurent Y.,Lescure M.,,,2,0,04/07/2021
Cagliari,Simon G.,Travaglia S.,,,2,1,04/06/2021
Cagliari,Martin A.,Vesely J.,,,2,1,04/06/2021
Cagliari,Cecchinato M.,Fabbiano T.,,,2,1,04/06/2021
Cagliari,Kovalik J.,Nagal S.,,,2,1,04/06/2021
Cagliari,Musetti L.,Novak D.,,,2,0,04/06/2021
Cagliari,Broady L.,Huesler M.,,,2,0,04/06/2021
Cagliari,Struff J. (5),Sousa J.,,,2,1,04/06/2021
Cagliari,Millman J. (6),Coria F.,,,2,1,04/06/2021
Marbella,Davidovich Fokina A. (5),Dzumhur D.,,,2,1,04/06/2021
Marbella,Mager G.,Kukushkin M.,,,2,0,04/06/2021
Marbella,Munar J.,Laaksonen H.,,,2,0,04/06/2021
Marbella,Vilella Martinez M.,Zapata Miralles B.,,,2,0,04/06/2021
Marbella,Lopez F. (6),Daniel T.,,,2,0,04/06/2021
Marbella,Bagnis F.,Cerundolo F.,,,2,0,04/06/2021
Marbella,Ivashka I.,Martinez P.,,,2,0,04/06/2021
Marbella,Alcaraz C.,Milojevic N.,,,2,0,04/06/2021
Split challenger,Zuk K.,Sousa P. (1),,,1,0,04/06/2021
Split challenger,Kolar Z.,Santillan A.,,,1,0,04/06/2021
Split challenger,Serdarusic N.,Clarke J.,,,2,0,04/06/2021
Split challenger,Haase R.,Polmans M. (2),,,2,1,04/06/2021
Split challenger,Kokkinakis T.,Horansky F. (8),,,2,1,04/06/2021
Split challenger,Basic M.,Ilkel C.,,,2,0,04/06/2021
Split challenger,Ajdukovic D.,Brown D.,,,2,1,04/06/2021
Split challenger,Kavcic B.,Safwat M. (4),,,2,0,04/06/2021
Split challenger,Ignatik U.,Bolt A.,,,2,0,04/06/2021
Oeiras 2 challenger,Oliveira G.,Bonadio R.,,,2,0,04/06/2021
Oeiras 2 challenger,Cachin P.,Benchetrit E. (4),,,2,0,04/06/2021
Oeiras 2 challenger,Elias G.,Trungelliti M. (6),,,2,0,04/06/2021
Oeiras 2 challenger,Zverev M.,Moraing M.,,,1,0,04/06/2021
Oeiras 2 challenger,Andreev A.,Tseng C.,,,2,1,04/06/2021
Oeiras 2 challenger,Kotov P.,Bourchier H.,,,1,0,04/06/2021
Oeiras 2 challenger,Cacao T.,Lamasine T. (8),,,2,0,04/06/2021
Oeiras 2 challenger,Escobedo E. (3),Furness E.,,,2,0,04/06/2021
Oeiras 2 challenger,Grenier H.,Lee D.,,,2,0,04/06/2021
Oeiras 2 challenger,Otte O. (1),Araujo P.,,,2,0,04/06/2021
Oeiras 2 challenger,Brancaccio R.,Forejtek J.,,,1,0,04/06/2021
Futures 2021,Glinka D.,Golubev D.,,,2,0,04/06/2021
Futures 2021,Kestelboim M.,De La Fuente S.,,,2,0,04/06/2021
Futures 2021,Farjat T.,Justo G.,,,2,0,04/06/2021
Futures 2021,Pucinelli De Almeida M.,Navone M.,,,2,0,04/06/2021
Futures 2021,Darderi L.,Reis Da Silva J.,,,2,0,04/06/2021
Futures 2021,Arreche N.,Torres J.,,,2,0,04/06/2021
Futures 2021,Egea F.,Huertas Del Pino C.,,,2,0,04/06/2021
Futures 2021,Tiurnev E.,Ivanov V.,,,2,0,04/06/2021
Futures 2021,Kravchuk K.,Sharipov M.,,,2,1,04/06/2021
Futures 2021,Satral J.,Binda A.,,,2,0,04/06/2021
Futures 2021,Galoppini D.,Fajta P.,,,2,0,04/06/2021
Futures 2021,Patael B.,Martin Tiffon P.,,,2,1,04/06/2021
Futures 2021,Negritu C.,Melnic V.,,,2,0,04/06/2021
Futures 2021,Balzerani R.,Brun T.,,,2,0,04/06/2021
Futures 2021,Zhu E.,Barrena A.,,,2,0,04/06/2021
Futures 2021,Shimabukuro S.,Kocevar-Desman T.,,,2,1,04/06/2021
Futures 2021,Nedelko I.,Bar Biryukov P.,,,2,0,04/06/2021
Futures 2021,Boscardin Dias P.,Rodrigues N.,,,2,1,04/06/2021
Futures 2021,Ratniuk M.,Kudriashov I.,,,1,0,04/06/2021
Futures 2021,Noguchi R.,Orlikowski A.,,,2,0,04/06/2021
Futures 2021,Eremin E.,Aksu C.,,,2,0,04/06/2021
Futures 2021,Safonov A.,Wolfschmidt A.,,,2,1,04/06/2021
Futures 2021,Schmitz C.,Bobrov B.,,,2,0,04/06/2021
Futures 2021,Dubrivnyy A.,Paul J.,,,2,0,04/06/2021
UK Pro Series,Hands T.,Patten H.,,,2,1,04/06/2021
UK Pro Series,Cash J.,Houghton G.,,,2,0,04/06/2021
UK Pro Series,Paris J.,Maxted L.,,,2,1,04/06/2021
UK Pro Series,Matusevich A.,Weightman O.,,,2,0,04/06/2021
UK Pro Series,Draper J.,Findel-Hawkins J.,,,2,0,04/06/2021
UK Pro Series,Canter A.,Harris B.,,,2,1,04/06/2021
UTR Pro Match Series,Jachuck R.,Gomar Monio L.,,,2,0,04/06/2021
UTR Pro Match Series,Shane R.,Caratini V.,,,2,1,04/06/2021
UTR Pro Match Series,Gurmendi A.,Krug C.,,,2,1,04/06/2021
UTR Pro Match Series,Young G.,Krug J.,,,2,0,04/06/2021
UTR Pro Match Series,Cid Subervi R.,Ribeiro Lago E.,,,2,0,04/06/2021
UTR Pro Match Series,Segura M.,Byers L.,,,2,0,04/06/2021
UTR Pro Match Series,Pannu K.,King E.,,,2,0,04/06/2021
UTR Pro Match Series,Vashist A.,Sinha A.,,,2,0,04/06/2021
UTR Pro Tennis Series 2,Hernandez Serrano J.,Badon J.,,,2,0,04/06/2021
UTR Pro Tennis Series 2,Van Orderlain D.,Carnevale-Miino T.,,,2,0,04/06/2021
UTR Pro Tennis Series 2,Sanchez M.,Oppenheim N.,,,2,0,04/06/2021
UTR Pro Tennis Series 2,Patino L.,Ansari A.,,,2,0,04/06/2021
UTR Pro Tennis Series 2,Evans G.,Aramburu Contreras I.,,,2,0,04/06/2021
UTR Pro Tennis Series 2,Brymer G.,Bynoe E.,,,2,1,04/06/2021
UTR Pro Tennis Series 2,Graute C.,De Alencar M.,,,2,0,04/06/2021
UTR Pro Tennis Series 5,Laurent T.,Faivre P.,,,2,0,04/06/2021
UTR Pro Tennis Series 5,Thanos A.,Nesterov P.,,,2,0,04/06/2021
UTR Pro Tennis Series 5,Tatlot J.,Bouquet L.,,,2,0,04/06/2021
UTR Pro Tennis Series 5,Dimitrov M.,Dinev D.,,,2,1,04/06/2021
UTR Pro Tennis Series 5,Marie J.,Lazov A.,,,2,0,04/06/2021
UTR Pro Tennis Series 5,Donev G.,Milev Y.,,,2,0,04/06/2021
UTR Pro Tennis Series 5,Joncour R.,De La Bassetiere C.,,,2,1,04/06/2021
UTR Pro Tennis Series 5,Madarasz G.,Lescure M.,,,2,0,04/06/2021
Futures 2021,Arias Bisso F.,Rodriguez L.,,,2,1,04/06/2021
Futures 2021,Roncadelli F.,Mirgone F.,,,2,0,04/06/2021
Futures 2021,Derdoy F.,Franchini S.,,,2,0,04/06/2021
Futures 2021,Saraiva Dos Santos P.,Gimenez J.,,,2,1,04/06/2021
Futures 2021,Carraro L.,Lopez Linquet L.,,,2,1,04/06/2021
Futures 2021,Cigarran T.,Vilaro A.,,,2,0,04/06/2021
Futures 2021,Aboian V.,Villanueva G.,,,2,0,04/06/2021
Futures 2021,Falabella L.,Aboian L.,,,2,0,04/06/2021
Futures 2021,Hodkin S.,Dellavedova M.,,,2,1,04/06/2021
Futures 2021,Cox D.,Rottoli L.,,,2,0,04/06/2021
Futures 2021,Uzhylovsky V.,Mikhaylyuk I.,,,2,0,04/06/2021
Futures 2021,Jones A.,Oberleitner N.,,,2,1,04/06/2021
Futures 2021,Ozernoy D.,Kolganov K.,,,2,0,04/06/2021
Futures 2021,Novansky M.,Xilas I.,,,2,1,04/06/2021
Futures 2021,Krainer L.,Ciurletti A.,,,2,0,04/06/2021
Futures 2021,Skorilas A.,Guberman Y.,,,2,0,04/06/2021
Futures 2021,Pokorny L.,Cubelic K.,,,2,0,04/06/2021
Futures 2021,Tryakshin M.,Chepik A.,,,2,0,04/06/2021
Futures 2021,Vojinovic L.,Sakellaridis M.,,,2,1,04/06/2021
Futures 2021,Vernier M.,Hubner E.,,,2,1,04/06/2021
Futures 2021,Kopp S.,Reinberg E.,,,2,0,04/06/2021
Futures 2021,Gigante M.,Furlanetto M.,,,2,0,04/06/2021
Futures 2021,Graziani E.,Guttau N.,,,2,0,04/06/2021
Futures 2021,Prihodko O.,Vilicich B.,,,2,0,04/06/2021
Futures 2021,Marchetti F.,Pontjodikromo S.,,,2,1,04/06/2021
Futures 2021,Kim C.,Hellfritsch L.,,,2,1,04/06/2021
Futures 2021,Gibbens J.,Syrovatskiy O.,,,2,0,04/06/2021
Futures 2021,Galiev B.,Zaytsev I.,,,2,0,04/06/2021
Futures 2021,Campo A.,Denisov I.,,,2,1,04/06/2021
Futures 2021,Braynin A.,Kutybaev S.,,,2,0,04/06/2021
Futures 2021,Khomich A.,Orso A.,,,2,0,04/06/2021
Futures 2021,Bertuccioli F.,Urinov I.,,,2,0,04/06/2021
Cagliari,Bedene A.,Zeppieri G.,,,2,1,04/05/2021
Cagliari,Hanfmann Y.,Paul T. (8),,,2,1,04/05/2021
Cagliari,Djere L.,Gaio F.,,,2,0,04/05/2021
Cagliari,Gerasimov E.,Pella G. (7),,,2,0,04/05/2021
Marbella,Delbonis F. (8),Carballes Baena R.,,,2,0,04/05/2021
Marbella,Gombos N.,Londero J.,,,2,1,04/05/2021
Marbella,Kwon S. (7),Rune H.,,,2,1,04/05/2021
Marbella,Berankis R.,Pouille L.,,,2,1,04/05/2021
Split challenger,Rola B. (6),Popko D.,,,2,0,04/05/2021
Split challenger,Coppejans K. (7),Tomic B.,,,2,1,04/05/2021
Split challenger,Ymer E.,Muller A.,,,2,0,04/05/2021
Split challenger,Marterer M.,Domingues J.,,,2,0,04/05/2021
Split challenger,Petrovic D. (5),Rosol L.,,,2,0,04/05/2021
Split challenger,Vukic A.,Poljicak M.,,,2,0,04/05/2021
Split challenger,Collarini A.,Ofner S. (3),,,2,0,04/05/2021
Oeiras 2 challenger,Moroni G. (5),Molcan A.,,,2,0,04/05/2021
Oeiras 2 challenger,Borges N.,Couacaud E. (2),,,2,0,04/05/2021
Oeiras 2 challenger,Guinard M.,Kuhn N. (7),,,2,0,04/05/2021
Oeiras 2 challenger,Gimeno Valero C.,Ortega-Olmedo R.,,,2,0,04/05/2021
Oeiras 2 challenger,Kuzmanov D.,Miedler L.,,,2,0,04/05/2021
UK Pro Series,Maxted L.,Gray J.,,,2,0,04/05/2021
UK Pro Series,Harris B.,Houghton G.,,,2,1,04/05/2021
UK Pro Series,Cash J.,Findel-Hawkins J.,,,2,0,04/05/2021
UK Pro Series,Draper J.,Canter A.,,,2,0,04/05/2021
UK Pro Series,Matusevich A.,Patten H.,,,2,0,04/05/2021
UK Pro Series,Weightman O.,Paris J.,,,2,1,04/05/2021
UTR Pro Match Series,Jachuck R.,Ribeiro Lago E.,,,2,1,04/05/2021
UTR Pro Match Series,Farren C.,Gomar Monio L.,,,2,0,04/05/2021
UTR Pro Match Series,Gurmendi A.,Reese H.,,,2,1,04/05/2021
UTR Pro Match Series,Vashist A.,Shane R.,,,2,0,04/05/2021
UTR Pro Match Series,Caratini V.,Kessler M.,,,2,1,04/05/2021
UTR Pro Match Series,Segura M.,Griffith W.,,,2,0,04/05/2021
UTR Pro Match Series,Krug J.,Byers L.,,,2,1,04/05/2021
UTR Pro Match Series,King E.,Krug C.,,,2,0,04/05/2021
UTR Pro Tennis Series 2,Badon J.,Oppenheim N.,,,2,0,04/05/2021
UTR Pro Tennis Series 2,Gomez J.,Aramburu Contreras I.,,,2,1,04/05/2021
UTR Pro Tennis Series 2,Patino L.,Evans G.,,,2,0,04/05/2021
UTR Pro Tennis Series 2,Gomez M.,Doria L.,,,2,1,04/05/2021
UTR Pro Tennis Series 2,Sanchez M.,Rodriguez Rodriguez J.,,,2,1,04/05/2021
UTR Pro Tennis Series 2,Panta J.,Van Orderlain D.,,,2,0,04/05/2021
UTR Pro Tennis Series 2,Brymer G.,De Alencar M.,,,2,0,04/05/2021
UTR Pro Tennis Series 2,Leite W.,Bynoe E.,,,2,0,04/05/2021
UTR Pro Tennis Series 5,Joncour R.,Milushev P.,,,2,0,04/05/2021
UTR Pro Tennis Series 5,Donev G.,De La Bassetiere C.,,,2,0,04/05/2021
UTR Pro Tennis Series 5,Marie J.,Lescure M.,,,2,0,04/05/2021
UTR Pro Tennis Series 5,Lazov A.,Laurent Y.,,,2,1,04/05/2021
UTR Pro Tennis Series 5,Dimitrov M.,Dzhavakian Y.,,,2,1,04/05/2021
UTR Pro Tennis Series 5,Snitari I.,Faivre P.,,,2,0,04/05/2021
UTR Pro Tennis Series 5,Tatlot J.,Dinev D.,,,2,0,04/05/2021
UTR Pro Tennis Series 5,Laurent T.,Thanos A.,,,2,0,04/05/2021
Cagliari,Huesler M. (6),Stebe C. (2),,,1,0,04/05/2021
Cagliari,Kovalik J. (1),Viola M.,,,2,1,04/05/2021
Cagliari,Nagal S. (3),Janvier M.,,,2,0,04/05/2021
Cagliari,Broady L. (8),Rodionov J. (4),,,2,1,04/05/2021
Futures 2021,Franchini S.,Romano G.,,,2,1,04/05/2021
Futures 2021,Derdoy F.,Cotler L.,,,2,0,04/05/2021
Futures 2021,Arias Bisso F.,Aranguren F.,,,2,0,04/05/2021
Futures 2021,Rodriguez L.,Llanes F.,,,2,0,04/05/2021
Futures 2021,Saraiva Dos Santos P.,Simonit E.,,,2,1,04/05/2021
Futures 2021,Cigarran T.,Alarcon B.,,,2,1,04/05/2021
Futures 2021,Carraro L.,Crespo J.,,,2,0,04/05/2021
Futures 2021,Aboian V.,Pieckenstainer F.,,,2,0,04/05/2021
Futures 2021,Gimenez J.,Monferrer E.,,,2,0,04/05/2021
Futures 2021,Roncadelli F.,Dreycopp I.,,,2,0,04/05/2021
Futures 2021,Villanueva G.,Berne M.,,,2,0,04/05/2021
Futures 2021,Aboian L.,Basel V.,,,2,0,04/05/2021
Futures 2021,Lopez Linquet L.,Mouilleron Salvo M.,,,2,0,04/05/2021
Futures 2021,Vilaro A.,Marquiselli V.,,,2,0,04/05/2021
Futures 2021,Mirgone F.,Postay A.,,,2,0,04/05/2021
Futures 2021,Falabella L.,Hess S.,,,2,0,04/05/2021
Futures 2021,Pujol Navarro B.,Coelho F.,,,2,1,04/05/2021
Futures 2021,Ruzgas M.,Kos D.,,,2,0,04/05/2021
Futures 2021,Naw H.,Faucon R.,,,2,0,04/05/2021
Futures 2021,Marcondes I.,Van Sambeek F.,,,2,0,04/05/2021
Futures 2021,Mikula M.,Iradukunda G.,,,2,1,04/05/2021
Futures 2021,Gadamauri B.,Shvets V.,,,2,1,04/05/2021
Futures 2021,Colson T.,Steiner M.,,,2,0,04/05/2021
Futures 2021,Barroso Campos A.,Raynel A.,,,2,0,04/05/2021
Futures 2021,Jones A.,Kumasaka T.,,,2,1,04/05/2021
Futures 2021,Mikhaylyuk I.,Calderara A.,,,1,0,04/05/2021
Futures 2021,Oberleitner N.,Troche E.,,,2,0,04/05/2021
Futures 2021,Skorilas A.,Clark M.,,,2,0,04/05/2021
Futures 2021,Glinka D.,Steinegger Y.,,,2,0,04/05/2021
Futures 2021,Beloborodko I.,Vasilenko A.,,,1,0,04/05/2021
Futures 2021,Cubelic K.,Cabrera Bello I.,,,2,1,04/05/2021
Futures 2021,Dellavedova M.,Strestian Stamati M.,,,2,0,04/05/2021
Futures 2021,Rottoli L.,Palovic L.,,,2,0,04/05/2021
Futures 2021,Hodkin S.,Jermar J.,,,2,0,04/05/2021
Futures 2021,Braynin A.,Nelich A.,,,2,0,04/05/2021
Futures 2021,Kos D.,Roglan A.,,,1,0,04/05/2021
Futures 2021,Pujol Navarro B.,Martinez M.,,,2,0,04/05/2021
Futures 2021,Naw H.,Dermiens G.,,,2,0,04/05/2021
Futures 2021,Van Sambeek F.,Hellum Lilleengen L.,,,2,0,04/05/2021
Futures 2021,Faucon R.,Van Assendelft J.,,,2,1,04/05/2021
Futures 2021,Ruzgas M.,Fantini L.,,,2,1,04/05/2021
Futures 2021,Coelho F.,Allen L.,,,2,0,04/05/2021
Futures 2021,Marcondes I.,Matuszewski P.,,,2,0,04/05/2021
Futures 2021,Zaytsev I.,Konovalov R.,,,2,0,04/05/2021
Futures 2021,Spec M.,Bittoun Kouzmine C.,,,2,0,04/05/2021
Futures 2021,Nedelko I.,Borisiouk M.,,,2,0,04/05/2021
Futures 2021,Denisov I.,Rakhmatullayev D.,,,2,0,04/05/2021
Futures 2021,Ratniuk M.,Kiuamov T.,,,2,1,04/05/2021
Futures 2021,Iradukunda G.,Carlsson Halldin L.,,,2,1,04/05/2021
Futures 2021,Steiner M.,Ayral C.,,,2,0,04/05/2021
Futures 2021,Gadamauri B.,Alkotop M.,,,2,0,04/05/2021
Futures 2021,Colson T.,Sinclair C.,,,2,1,04/05/2021
Futures 2021,Raynel A.,Tepmahc N.,,,2,0,04/05/2021
Futures 2021,Shvets V.,Kountourakis I.,,,2,1,04/05/2021
Futures 2021,Barroso Campos A.,Elamin A.,,,2,0,04/05/2021
Futures 2021,Mikula M.,Rojas O.,,,2,0,04/05/2021
Futures 2021,Xilas I.,Kasemi K.,,,1,0,04/05/2021
Futures 2021,Ciurletti A.,Luria E.,,,2,0,04/05/2021
Futures 2021,Krainer L.,Bataljin L.,,,2,0,04/05/2021
Futures 2021,Cox D.,Ogura K.,,,2,0,04/05/2021
Futures 2021,Guberman Y.,Bronka A.,,,2,0,04/05/2021
Futures 2021,Uzhylovsky V.,Park D.,,,2,0,04/05/2021
Futures 2021,Novansky M.,Khotkov O.,,,2,0,04/05/2021
Futures 2021,Pokorny L.,Chikami S.,,,2,0,04/05/2021
Futures 2021,Campo A.,Pawlak P.,,,2,0,04/05/2021
Futures 2021,Marchetti F.,Moghini G.,,,2,1,04/05/2021
Futures 2021,Kopp S.,Ben Abdennibi S.,,,2,1,04/05/2021
Futures 2021,Vilicich B.,Alimli M.,,,2,0,04/05/2021
Futures 2021,Vojinovic L.,Turchetti N.,,,2,0,04/05/2021
Futures 2021,Furlanetto M.,Martinez L.,,,2,0,04/05/2021
Futures 2021,Gigante M.,Albertoni D.,,,2,1,04/05/2021
Futures 2021,Reinberg E.,Oh S.,,,2,0,04/05/2021
Futures 2021,Guttau N.,Lanik T.,,,2,0,04/05/2021
Futures 2021,Graziani E.,Bielinskyi V.,,,2,0,04/05/2021
Futures 2021,Binda A.,Sheyngezikht L.,,,2,0,04/05/2021
Futures 2021,Sakellaridis M.,De Rossi M.,,,2,1,04/05/2021
Futures 2021,Prihodko O.,Villoslada E.,,,2,0,04/05/2021
Futures 2021,Hellfritsch L.,Dell'elba V.,,,2,0,04/05/2021
Futures 2021,Vernier M.,Veremeychuk D.,,,2,0,04/05/2021
Futures 2021,Kim C.,Graf D.,,,2,0,04/05/2021
Futures 2021,Pontjodikromo S.,Wassermann D.,,,2,0,04/05/2021
Futures 2021,Ozernoy D.,Chernomaz A.,,,2,0,04/05/2021
Futures 2021,Hubner E.,Yamanaka T.,,,2,1,04/05/2021
Futures 2021,Agabigun S.,Trunov I.,,,2,0,04/05/2021
Futures 2021,Erel Y.,Recek D.,,,2,0,04/05/2021
Futures 2021,Galiev B.,Murat Y.,,,2,0,04/05/2021
Futures 2021,Kutybaev S.,Karakayev A.,,,2,0,04/05/2021
Futures 2021,Kolganov K.,Abzalov S.,,,2,0,04/05/2021
Futures 2021,Bertuccioli F.,Bayseit S.,,,2,0,04/05/2021
Futures 2021,Syrovatskiy O.,Makhmudov D.,,,2,0,04/05/2021
Futures 2021,Orso A.,Galfinger R.,,,2,0,04/05/2021
Futures 2021,Tryakshin M.,Sidorov N.,,,2,0,04/05/2021
Futures 2021,Chepik A.,Yerdilda Y.,,,2,0,04/05/2021
Futures 2021,Gibbens J.,Mikkelsen F.,,,2,0,04/05/2021
Marbella,Milojevic N. (6),Diez S.,,,2,0,04/05/2021
Marbella,Vilella Martinez M.,Gomez-Herrera C.,,,2,1,04/05/2021
Marbella,Zapata Miralles B. (5),Donskoy E. (1),,,2,0,04/05/2021
Marbella,Laaksonen H. (4),Giustino L. (8),,,2,1,04/05/2021
Oeiras 2 challenger,Cachin P. (5),Rocha H.,,,2,1,04/05/2021
Oeiras 2 challenger,Furness E. (3),Faria L.,,,2,0,04/05/2021
Oeiras 2 challenger,Andreev A. (8),Jianu F.,,,1,0,04/05/2021
Oeiras 2 challenger,Brancaccio R. (6),Vatutin A. (1),,,1,0,04/05/2021
Split challenger,Basic M. (5),Klein L. (4),,,2,0,04/05/2021
Split challenger,Santillan A. (3),Zekic M.,,,2,1,04/05/2021
Split challenger,Kavcic B. (1),Martineau M.,,,2,1,04/05/2021
Split challenger,Ignatik U. (7),Wu T. (2),,,2,0,04/05/2021
Miami,Hurkacz H. (26),Sinner J. (21),,,2,0,04/04/2021
Marbella challenger,Mager G. (4),Munar J. (3),,,2,1,04/04/2021
Oeiras challenger,Kolar Z. (8),Elias G.,,,2,0,04/04/2021
Futures 2021,Van Rijthoven T.,Lehecka J.,,,2,0,04/04/2021
Futures 2021,Kicker N.,Ugo Carabelli C.,,,2,0,04/04/2021
Futures 2021,Dougaz A.,Agamenone F.,,,2,0,04/04/2021
Futures 2021,Chrysochos P.,Bellucci M.,,,2,0,04/04/2021
Futures 2021,Hong S.,Fayziev S.,,,2,0,04/04/2021
Futures 2021,Kaliyanda Poonacha N.,Crawford O.,,,2,0,04/04/2021
UTR Pro Tennis Series 2,Gomez M.,Badon J.,,,2,1,04/04/2021
UTR Pro Tennis Series 2,Brymer G.,Patino L.,,,2,1,04/04/2021
UTR Pro Tennis Series 2,Corwin F.,Leite W.,,,2,1,04/04/2021
UTR Pro Tennis Series 2,Gomez J.,Doria L.,,,2,1,04/04/2021
UTR Pro Tennis Series 5,Dzhavakian Y.,Ivanov S.,,,2,0,04/04/2021
UTR Pro Tennis Series 5,Snitari I.,Dinev D.,,,2,0,04/04/2021
UTR Pro Tennis Series 5,Dima D.,Madarasz G.,,,2,0,04/04/2021
UTR Pro Tennis Series 5,Marie J.,Tatlot J.,,,2,0,04/04/2021
UTR Pro Tennis Series 5,Faivre P.,Joncour R.,,,2,0,04/04/2021
Cagliari,Huesler M. (6),Gabashvili T.,,,2,0,04/04/2021
Cagliari,Stebe C. (2),Ebden M.,,,2,0,04/04/2021
Cagliari,Viola M.,Nakashima B. (5),,,2,1,04/04/2021
Cagliari,Kovalik J. (1),Jaziri M.,,,2,0,04/04/2021
Cagliari,Rodionov J. (4),Forti F.,,,2,0,04/04/2021
Cagliari,Nagal S. (3),Pellegrino A.,,,2,0,04/04/2021
Cagliari,Janvier M.,Cressy M. (7),,,2,0,04/04/2021
Cagliari,Broady L. (8),Berrettini J.,,,2,0,04/04/2021
Futures 2021,Aboian L.,La Serna J.,,,2,0,04/04/2021
Futures 2021,Basel V.,Elias Hanni F.,,,2,0,04/04/2021
Futures 2021,Falabella L.,Lema N.,,,2,0,04/04/2021
Futures 2021,Hess S.,Gay F.,,,2,1,04/04/2021
Futures 2021,Llanes F.,Bianchi N.,,,2,1,04/04/2021
Futures 2021,Berne M.,Delnido M.,,,2,1,04/04/2021
Futures 2021,Alarcon B.,Riva M.,,,2,1,04/04/2021
Futures 2021,Villanueva G.,Fagotti E.,,,2,0,04/04/2021
Futures 2021,Lopez Linquet L.,Branc M.,,,2,0,04/04/2021
Futures 2021,Derdoy F.,Boero S.,,,2,0,04/04/2021
Futures 2021,Marquiselli V.,Faigenbaum F.,,,2,0,04/04/2021
Futures 2021,Cotler L.,Manfredi I.,,,2,1,04/04/2021
Futures 2021,Rodriguez L.,Djinbachian E.,,,2,0,04/04/2021
Futures 2021,Cigarran T.,Gomez Corrales J.,,,2,0,04/04/2021
Futures 2021,Mouilleron Salvo M.,Ambrogi L.,,,2,0,04/04/2021
